,uid,video,audio,label,center,pred,posScore
16198,16198,speaker185_0007,speaker185_0007,1,30,0,0.4086756
16199,16199,speaker296_0005,speaker296_0005,1,17,1,0.7996451
16200,16200,speaker144_0003,speaker144_0000,0,44,0,0.9989596087
16201,16201,speaker148_0000,speaker148_0000,0,45,0,0.998332977
16202,16202,speaker296_0003,speaker296_0003,1,27,1,0.8512542
16203,16203,speaker040_0004,speaker040_0004,1,199,1,0.8769751
16204,16204,speaker145_0003,speaker145_0003,0,147,1,0.29993623
16205,16205,speaker295_0000,speaker295_0001,0,50,0,0.92216635
16206,16206,speaker116_0000,speaker116_0000,1,7,1,0.9853287
16207,16207,speaker095_0000,speaker095_0000,1,4,0,0.06403033
16208,16208,speaker274_0011,speaker274_0010,0,103,0,0.87382892
16209,16209,speaker204_0001,speaker270_0011,0,1,0,0.9996631312
16210,16210,speaker068_0005,speaker047_0002,0,181,1,0.058638159999999995
16211,16211,speaker006_0014,speaker006_0014,1,14,0,0.31039828
16212,16212,speaker224_0022,speaker224_0022,0,18,0,0.956889775
16213,16213,speaker224_0024,speaker106_0002,0,89,0,0.85140176
16214,16214,speaker205_0002,speaker314_0002,0,7,0,0.9991817745
16215,16215,speaker135_0000,speaker135_0000,1,20,1,0.85682136
16216,16216,speaker090_0000,speaker090_0000,1,61,1,0.78135717
16217,16217,speaker057_0029,speaker057_0015,0,47,1,0.30234337
16218,16218,speaker188_0004,speaker188_0004,0,89,0,0.9996713893
16219,16219,speaker187_0000,speaker187_0000,1,27,0,0.49170205
16220,16220,speaker314_0004,speaker314_0004,1,20,1,0.61893
16221,16221,speaker328_0000,speaker116_0000,0,103,0,0.99962308488
16222,16222,speaker074_0017,speaker074_0019,0,95,0,0.84122992
16223,16223,speaker272_0002,speaker272_0002,1,11,1,0.9674726
16224,16224,speaker321_0003,speaker234_0010,0,46,1,0.42486155000000003
16225,16225,speaker267_0000,speaker267_0000,1,51,1,0.51710653
16226,16226,speaker174_0007,speaker174_0007,1,8,1,0.940159
16227,16227,speaker297_0008,speaker048_0037,0,44,0,0.6140851
16228,16228,speaker282_0004,speaker282_0004,1,72,1,0.88125956
16229,16229,speaker234_0026,speaker234_0008,0,5,0,0.99923682585
16230,16230,speaker193_0001,speaker193_0001,1,54,1,0.82764757
16231,16231,speaker076_0003,speaker076_0003,1,94,1,0.7097026
16232,16232,speaker296_0002,speaker296_0002,1,146,1,0.9404458
16233,16233,speaker145_0000,speaker145_0000,1,113,1,0.7777475
16234,16234,speaker272_0001,speaker272_0001,1,125,1,0.942886
16235,16235,speaker077_0006,speaker077_0006,1,77,1,0.8650639
16236,16236,speaker148_0000,speaker148_0000,1,63,0,0.2568212
16237,16237,speaker135_0000,speaker135_0000,1,44,0,0.35627335
16238,16238,speaker047_0010,speaker047_0010,1,7,1,0.9924181
16239,16239,speaker071_0001,speaker071_0001,0,32,0,0.9929969907
16240,16240,speaker210_0002,speaker210_0000,0,71,0,0.9964722397
16241,16241,speaker103_0003,speaker103_0000,0,9,0,0.87694948
16242,16242,speaker328_0003,speaker328_0003,1,176,1,0.81188047
16243,16243,speaker016_0005,speaker016_0005,1,22,1,0.8198885
16244,16244,speaker292_0000,speaker292_0000,1,151,1,0.9714261
16245,16245,speaker006_0008,speaker006_0008,1,50,1,0.5266633
16246,16246,speaker287_0002,speaker287_0002,1,88,1,0.9152813
16247,16247,speaker198_0000,speaker198_0000,1,13,1,0.54718137
16248,16248,speaker074_0029,speaker074_0029,1,13,1,0.9238151
16249,16249,speaker077_0001,speaker077_0001,1,73,1,0.648871
16250,16250,speaker282_0007,speaker282_0007,0,132,0,0.982389595
16251,16251,speaker249_0000,speaker249_0000,0,37,0,0.9972216147
16252,16252,speaker134_0003,speaker134_0003,1,38,1,0.7170467
16253,16253,speaker295_0000,speaker295_0000,0,72,0,0.63008967
16254,16254,speaker055_0028,speaker055_0028,1,1,1,0.9618368
16255,16255,speaker069_0001,speaker069_0001,1,40,0,0.5086306
16256,16256,speaker280_0001,speaker280_0001,1,75,0,0.049856357
16257,16257,speaker278_0001,speaker152_0001,0,15,0,0.99910349457
16258,16258,speaker188_0006,speaker188_0006,1,41,1,0.8939656
16259,16259,speaker052_0028,speaker052_0026,0,136,0,0.987766404
16260,16260,speaker118_0000,speaker311_0000,0,4,0,0.99946048355
16261,16261,speaker306_0002,speaker306_0001,0,109,0,0.7260721
16262,16262,speaker234_0017,speaker234_0017,1,3,1,0.98884577
16263,16263,speaker305_0002,speaker305_0002,0,5,0,0.9990166863
16264,16264,speaker188_0001,speaker188_0001,1,93,1,0.93955415
16265,16265,speaker055_0026,speaker197_0006,0,86,0,0.77920122
16266,16266,speaker106_0001,speaker106_0001,0,29,0,0.64438635
16267,16267,speaker166_0004,speaker166_0004,1,36,1,0.9957741
16268,16268,speaker144_0001,speaker144_0001,0,63,0,0.9986563257
16269,16269,speaker328_0004,speaker328_0004,0,28,0,0.82417479
16270,16270,speaker066_0003,speaker066_0003,1,2,1,0.8969877
16271,16271,speaker234_0037,speaker256_0000,0,15,0,0.9991442505
16272,16272,speaker046_0001,speaker046_0001,1,10,1,0.6235684
16273,16273,speaker163_0004,speaker163_0005,0,38,0,0.82834464
16274,16274,speaker282_0001,speaker282_0001,1,126,0,0.4440047
16275,16275,speaker040_0001,speaker321_0001,0,3,0,0.99953289263
16276,16276,speaker264_0003,speaker264_0005,0,65,0,0.985255556
16277,16277,speaker057_0036,speaker057_0016,0,2,0,0.99945895793
16278,16278,speaker321_0001,speaker321_0001,0,148,0,0.96535255
16279,16279,speaker198_0003,speaker198_0004,0,26,0,0.984933246
16280,16280,speaker145_0008,speaker145_0008,1,14,1,0.8072023
16281,16281,speaker146_0002,speaker146_0002,0,6,0,0.99913651875
16282,16282,speaker056_0017,speaker056_0018,0,40,0,0.77596128
16283,16283,speaker201_0000,speaker201_0000,1,17,0,0.15071262
16284,16284,speaker285_0004,speaker285_0004,0,55,0,0.7301996
16285,16285,speaker295_0001,speaker295_0002,0,62,0,0.92017083
16286,16286,speaker273_0000,speaker273_0000,1,135,1,0.9710156
16287,16287,speaker059_0003,speaker059_0003,0,40,1,0.08933089999999999
16288,16288,speaker005_0002,speaker005_0002,1,2,1,0.9921746
16289,16289,speaker263_0001,speaker263_0001,1,9,0,0.070400015
16290,16290,speaker235_0000,speaker235_0000,1,8,1,0.9973432
16291,16291,speaker103_0002,speaker193_0002,0,25,0,0.99934463075
16292,16292,speaker126_0002,speaker049_0078,0,29,0,0.90099616
16293,16293,speaker149_0000,speaker149_0000,1,21,1,0.6051946
16294,16294,speaker004_0043,speaker004_0043,1,73,1,0.8131563
16295,16295,speaker273_0001,speaker273_0002,0,136,0,0.995213889
16296,16296,speaker234_0003,speaker234_0027,0,30,1,0.19690894999999997
16297,16297,speaker094_0019,speaker094_0019,0,36,0,0.90271057
16298,16298,speaker049_0013,speaker049_0013,0,28,0,0.9980699661
16299,16299,speaker018_0014,speaker018_0014,1,120,1,0.7875591
16300,16300,speaker198_0004,speaker198_0001,0,62,0,0.99951388425
16301,16301,speaker077_0004,speaker077_0004,1,39,1,0.8872619
16302,16302,speaker246_0000,speaker246_0000,1,43,0,0.1788864
16303,16303,speaker184_0009,speaker184_0009,1,21,0,0.10162115
16304,16304,speaker270_0008,speaker270_0008,1,214,1,0.99324495
16305,16305,speaker090_0000,speaker282_0000,0,19,1,0.31429569999999996
16306,16306,speaker188_0007,speaker092_0001,0,37,0,0.9990793409
16307,16307,speaker296_0004,speaker296_0005,0,67,0,0.9988002452
16308,16308,speaker073_0000,speaker073_0000,1,102,0,0.287122
16309,16309,speaker263_0000,speaker263_0000,1,2,1,0.98173535
16310,16310,speaker204_0000,speaker204_0000,1,85,1,0.9568951
16311,16311,speaker155_0005,speaker218_0007,0,200,0,0.989105785
16312,16312,speaker247_0001,speaker247_0010,0,30,0,0.9985897925
16313,16313,speaker155_0006,speaker155_0006,0,31,0,0.9988245144
16314,16314,speaker321_0000,speaker321_0000,0,1,0,0.99918275716
16315,16315,speaker300_0000,speaker300_0000,1,128,1,0.99271923
16316,16316,speaker328_0001,speaker328_0001,0,15,0,0.9980813912
16317,16317,speaker062_0002,speaker062_0002,1,43,1,0.93969256
16318,16318,speaker145_0005,speaker321_0002,0,17,1,0.17539669999999996
16319,16319,speaker314_0011,speaker230_0005,0,49,0,0.54038623
16320,16320,speaker146_0002,speaker146_0002,1,76,0,0.015987083
16321,16321,speaker273_0006,speaker273_0006,0,164,0,0.981908811
16322,16322,speaker068_0007,speaker068_0007,0,121,0,0.9991203223
16323,16323,speaker046_0005,speaker046_0005,1,65,1,0.9875029
16324,16324,speaker047_0003,speaker047_0003,1,12,0,0.27705964
16325,16325,speaker148_0001,speaker148_0001,1,58,1,0.63716334
16326,16326,speaker028_0007,speaker028_0007,0,51,0,0.985310509
16327,16327,speaker272_0001,speaker272_0001,1,80,0,0.45960215
16328,16328,speaker249_0000,speaker249_0000,1,58,1,0.83748865
16329,16329,speaker102_0000,speaker102_0000,1,45,1,0.96801066
16330,16330,speaker208_0025,speaker208_0025,1,35,1,0.6917169
16331,16331,speaker006_0012,speaker006_0012,1,106,1,0.59591633
16332,16332,speaker112_0000,speaker112_0000,1,49,0,0.3616148
16333,16333,speaker273_0001,speaker273_0005,0,183,0,0.9926419803
16334,16334,speaker283_0001,speaker283_0001,0,195,1,0.5209843000000001
16335,16335,speaker272_0000,speaker272_0000,0,164,0,0.9993846754
16336,16336,speaker227_0004,speaker227_0004,1,96,0,0.08720526
16337,16337,speaker228_0001,speaker228_0001,1,109,1,0.99289525
16338,16338,speaker295_0002,speaker295_0002,0,55,0,0.977067137
16339,16339,speaker204_0002,speaker204_0000,0,49,0,0.55153474
16340,16340,speaker242_0001,speaker242_0002,0,4,0,0.9995632474
16341,16341,speaker111_0001,speaker006_0020,0,20,0,0.78105055
16342,16342,speaker247_0001,speaker290_0001,0,7,0,0.9989116086
16343,16343,speaker224_0017,speaker224_0017,1,13,1,0.8080349
16344,16344,speaker056_0019,speaker056_0018,0,97,0,0.9993328595
16345,16345,speaker283_0000,speaker283_0000,1,93,1,0.99523294
16346,16346,speaker310_0003,speaker310_0003,1,4,1,0.8496357
16347,16347,speaker205_0000,speaker205_0000,1,58,1,0.6699291
16348,16348,speaker309_0005,speaker309_0005,0,61,0,0.9916948145
16349,16349,speaker076_0004,speaker076_0003,0,88,0,0.998929864
16350,16350,speaker188_0008,speaker188_0005,0,19,0,0.982502492
16351,16351,speaker204_0002,speaker204_0002,1,47,1,0.7908285
16352,16352,speaker272_0000,speaker205_0002,0,72,0,0.9987684757
16353,16353,speaker319_0001,speaker319_0001,1,70,0,0.25337428
16354,16354,speaker113_0000,speaker113_0000,1,66,0,0.17406267
16355,16355,speaker274_0011,speaker274_0011,0,85,0,0.6228629
16356,16356,speaker163_0000,speaker163_0000,1,34,1,0.8806774
16357,16357,speaker285_0005,speaker285_0005,1,37,0,0.14884156
16358,16358,speaker069_0003,speaker069_0001,0,24,0,0.87247917
16359,16359,speaker018_0008,speaker018_0008,1,131,1,0.9289899
16360,16360,speaker272_0001,speaker272_0001,0,48,0,0.97948894
16361,16361,speaker163_0001,speaker059_0000,0,20,0,0.6248655599999999
16362,16362,speaker264_0005,speaker306_0002,0,9,0,0.9992295555
16363,16363,speaker016_0005,speaker016_0005,1,20,1,0.7683945
16364,16364,speaker246_0000,speaker246_0000,1,53,0,0.03067507
16365,16365,speaker199_0003,speaker199_0003,1,23,1,0.9654354
16366,16366,speaker055_0029,speaker055_0029,1,67,1,0.6486931
16367,16367,speaker199_0001,speaker199_0001,1,32,0,0.067755826
16368,16368,speaker166_0001,speaker166_0001,1,42,1,0.8015185
16369,16369,speaker311_0000,speaker311_0000,1,19,0,0.43385425
16370,16370,speaker061_0037,speaker061_0037,0,77,0,0.927150555
16371,16371,speaker290_0000,speaker290_0000,0,1,0,0.99954386428
16372,16372,speaker193_0004,speaker193_0004,1,37,1,0.83470756
16373,16373,speaker111_0005,speaker111_0005,1,55,1,0.991626
16374,16374,speaker263_0000,speaker263_0001,0,7,1,0.41654325000000003
16375,16375,speaker309_0002,speaker309_0002,1,131,1,0.8866194
16376,16376,speaker144_0003,speaker144_0002,0,47,0,0.999212706
16377,16377,speaker218_0007,speaker218_0004,0,42,0,0.6854092
16378,16378,speaker039_0003,speaker039_0003,1,37,1,0.6251313
16379,16379,speaker163_0006,speaker163_0006,1,45,0,0.49328387
16380,16380,speaker328_0001,speaker328_0004,0,25,0,0.82019968
16381,16381,speaker313_0001,speaker313_0001,1,18,1,0.8186519
16382,16382,speaker006_0011,speaker006_0011,1,70,1,0.9708255
16383,16383,speaker227_0005,speaker227_0000,0,26,0,0.99961650433
16384,16384,speaker272_0002,speaker272_0001,0,77,0,0.996205834
16385,16385,speaker073_0000,speaker073_0000,1,79,1,0.7246145
16386,16386,speaker247_0000,speaker247_0000,1,4,1,0.97257614
16387,16387,speaker292_0004,speaker292_0007,0,29,0,0.959098924
16388,16388,speaker199_0001,speaker199_0001,1,89,0,0.1375477
16389,16389,speaker309_0002,speaker309_0002,0,18,0,0.91445765
16390,16390,speaker189_0003,speaker207_0003,0,40,0,0.963274248
16391,16391,speaker073_0000,speaker073_0000,1,44,1,0.7126151
16392,16392,speaker074_0027,speaker074_0009,0,131,0,0.57634667
16393,16393,speaker174_0004,speaker174_0004,0,21,0,0.9989872918
16394,16394,speaker235_0001,speaker235_0002,0,47,0,0.5500316599999999
16395,16395,speaker264_0001,speaker264_0001,0,20,0,0.976606093
16396,16396,speaker134_0002,speaker234_0018,0,19,0,0.9996007984
16397,16397,speaker077_0004,speaker077_0004,1,13,1,0.5875758
16398,16398,speaker066_0006,speaker066_0006,1,25,1,0.5646055
16399,16399,speaker113_0000,speaker113_0000,1,58,0,0.2581537
16400,16400,speaker164_0006,speaker113_0000,0,23,0,0.99949517933
16401,16401,speaker227_0001,speaker227_0002,0,31,0,0.945135295
16402,16402,speaker061_0029,speaker061_0029,1,8,1,0.9879988
16403,16403,speaker139_0008,speaker139_0008,1,5,1,0.8458581
16404,16404,speaker144_0001,speaker144_0002,0,10,0,0.924935065
16405,16405,speaker246_0000,speaker246_0000,1,17,1,0.8108324
16406,16406,speaker193_0000,speaker193_0000,0,26,0,0.9991738243
16407,16407,speaker074_0003,speaker074_0014,0,29,0,0.9962842567
16408,16408,speaker278_0001,speaker278_0001,0,12,0,0.9993733695
16409,16409,speaker049_0021,speaker049_0021,1,28,1,0.830974
16410,16410,speaker198_0002,speaker198_0002,1,10,1,0.76077056
16411,16411,speaker048_0037,speaker048_0010,0,28,0,0.9988439449
16412,16412,speaker139_0000,speaker095_0000,0,41,0,0.948074386
16413,16413,speaker193_0001,speaker193_0001,0,15,0,0.7095890300000001
16414,16414,speaker191_0033,speaker191_0033,1,52,1,0.9384779
16415,16415,speaker230_0005,speaker230_0005,1,16,1,0.6159002
16416,16416,speaker174_0009,speaker242_0001,0,63,0,0.923033796
16417,16417,speaker227_0003,speaker227_0003,1,22,1,0.8307068
16418,16418,speaker273_0002,speaker273_0002,1,97,0,0.106465094
16419,16419,speaker247_0006,speaker247_0006,0,33,1,0.2928809
16420,16420,speaker310_0001,speaker310_0001,1,52,1,0.81556267
16421,16421,speaker198_0002,speaker198_0002,1,26,1,0.6751854
16422,16422,speaker295_0001,speaker303_0005,0,4,0,0.99913619563
16423,16423,speaker102_0000,speaker102_0001,0,7,0,0.991062252
16424,16424,speaker141_0001,speaker141_0001,1,47,0,0.37777293
16425,16425,speaker112_0001,speaker112_0001,1,5,1,0.9893752
16426,16426,speaker094_0002,speaker094_0002,0,132,1,0.04518599999999995
16427,16427,speaker227_0002,speaker227_0002,1,35,0,0.09809873
16428,16428,speaker126_0000,speaker071_0001,0,29,0,0.85418488
16429,16429,speaker256_0002,speaker256_0002,0,58,0,0.94351808
16430,16430,speaker218_0002,speaker218_0002,1,104,1,0.85054207
16431,16431,speaker184_0004,speaker184_0015,0,38,0,0.8306846999999999
16432,16432,speaker028_0014,speaker028_0014,1,55,1,0.9768111
16433,16433,speaker223_0007,speaker155_0005,0,11,0,0.88033015
16434,16434,speaker218_0008,speaker218_0006,0,38,0,0.9996740814
16435,16435,speaker143_0008,speaker143_0008,1,12,0,0.15987425
16436,16436,speaker282_0002,speaker282_0002,1,21,1,0.82955205
16437,16437,speaker141_0001,speaker141_0003,0,2,0,0.99904642696
16438,16438,speaker234_0034,speaker234_0034,1,33,1,0.9179221
16439,16439,speaker159_0000,speaker159_0000,1,28,1,0.9902472
16440,16440,speaker039_0005,speaker039_0005,1,40,1,0.9584213
16441,16441,speaker204_0001,speaker204_0001,1,19,1,0.960109
16442,16442,speaker313_0003,speaker313_0003,1,93,1,0.9740458
16443,16443,speaker148_0000,speaker204_0000,0,112,0,0.9992144923
16444,16444,speaker004_0045,speaker004_0045,1,16,1,0.6055627
16445,16445,speaker283_0001,speaker283_0004,0,150,0,0.9981184148
16446,16446,speaker057_0001,speaker057_0001,1,91,1,0.8360002
16447,16447,speaker311_0001,speaker118_0000,0,1,0,0.99969780873
16448,16448,speaker141_0001,speaker141_0003,0,54,0,0.958229672
16449,16449,speaker006_0012,speaker006_0012,1,66,0,0.38714084
16450,16450,speaker316_0010,speaker316_0010,1,63,1,0.84328955
16451,16451,speaker309_0005,speaker309_0005,1,63,1,0.574551
16452,16452,speaker061_0019,speaker061_0019,0,55,0,0.77926517
16453,16453,speaker094_0020,speaker094_0020,1,13,0,0.13646553
16454,16454,speaker201_0004,speaker201_0004,0,115,0,0.64403716
16455,16455,speaker261_0000,speaker235_0000,0,3,0,0.99955675288
16456,16456,speaker191_0007,speaker191_0007,1,69,1,0.9616432
16457,16457,speaker296_0003,speaker296_0003,1,42,1,0.91342473
16458,16458,speaker296_0001,speaker296_0001,0,45,0,0.99966967912
16459,16459,speaker049_0052,speaker102_0001,0,26,0,0.524017
16460,16460,speaker212_0002,speaker148_0000,0,40,0,0.7886455
16461,16461,speaker305_0002,speaker305_0001,0,45,0,0.9990853928
16462,16462,speaker298_0004,speaker298_0004,0,117,0,0.4874661
16463,16463,speaker059_0003,speaker059_0003,1,241,1,0.670892
16464,16464,speaker046_0001,speaker163_0005,0,53,0,0.99904615624
16465,16465,speaker039_0006,speaker039_0006,0,104,0,0.99966899763
16466,16466,speaker285_0004,speaker069_0003,0,82,0,0.66700658
16467,16467,speaker321_0001,speaker321_0001,1,16,0,0.4009751
16468,16468,speaker254_0003,speaker254_0003,0,190,0,0.9994081506
16469,16469,speaker272_0001,speaker272_0001,1,68,1,0.9121964
16470,16470,speaker193_0000,speaker193_0001,0,11,0,0.68454316
16471,16471,speaker112_0000,speaker112_0001,0,34,0,0.63589558
16472,16472,speaker138_0021,speaker138_0021,0,3,0,0.9994385455
16473,16473,speaker111_0003,speaker111_0003,0,49,0,0.968982322
16474,16474,speaker139_0000,speaker139_0000,1,19,1,0.9753681
16475,16475,speaker074_0007,speaker074_0007,0,23,0,0.9996288678
16476,16476,speaker112_0000,speaker112_0000,1,29,1,0.7344444
16477,16477,speaker198_0001,speaker198_0001,1,6,1,0.81681424
16478,16478,speaker305_0002,speaker305_0000,0,29,1,0.23593319999999995
16479,16479,speaker235_0001,speaker235_0001,1,12,1,0.88946044
16480,16480,speaker139_0011,speaker139_0005,0,58,0,0.5765903
16481,16481,speaker328_0004,speaker328_0004,1,122,1,0.94308126
16482,16482,speaker321_0002,speaker291_0001,0,55,1,0.42305669999999995
16483,16483,speaker278_0000,speaker278_0000,0,12,0,0.99916196207
16484,16484,speaker113_0000,speaker113_0000,0,62,0,0.9931644043
16485,16485,speaker057_0036,speaker057_0017,0,20,1,0.33099959999999995
16486,16486,speaker077_0006,speaker077_0006,0,35,1,0.15525580000000005
16487,16487,speaker205_0002,speaker205_0002,1,2,1,0.96950215
16488,16488,speaker069_0003,speaker069_0002,0,25,1,0.2942699
16489,16489,speaker282_0003,speaker282_0003,1,120,0,0.1983391
16490,16490,speaker223_0034,speaker223_0034,1,35,0,0.05599623
16491,16491,speaker147_0001,speaker147_0001,0,42,0,0.9983891513
16492,16492,speaker254_0001,speaker254_0001,1,136,1,0.9769146
16493,16493,speaker223_0003,speaker223_0003,1,58,0,0.08041407
16494,16494,speaker300_0000,speaker300_0001,0,66,0,0.95600411
16495,16495,speaker169_0003,speaker169_0005,0,28,0,0.9982918786
16496,16496,speaker169_0001,speaker261_0000,0,12,0,0.9991623132
16497,16497,speaker184_0005,speaker184_0005,0,35,0,0.966037348
16498,16498,speaker146_0000,speaker146_0000,1,24,0,0.50900996
16499,16499,speaker106_0000,speaker106_0000,1,107,0,0.08361562
16500,16500,speaker285_0001,speaker285_0001,0,72,0,0.998736994
16501,16501,speaker185_0000,speaker185_0000,0,103,0,0.9991071226
16502,16502,speaker228_0001,speaker228_0001,1,40,1,0.7071821
16503,16503,speaker185_0003,speaker185_0003,1,31,1,0.6059528
16504,16504,speaker005_0023,speaker005_0023,1,113,1,0.95370007
16505,16505,speaker095_0000,speaker095_0000,1,36,1,0.70090604
16506,16506,speaker280_0000,speaker280_0001,0,3,0,0.99947586126
16507,16507,speaker048_0005,speaker048_0014,0,178,0,0.984767783
16508,16508,speaker112_0001,speaker112_0001,0,51,0,0.75078948
16509,16509,speaker263_0000,speaker263_0000,1,22,0,0.4325201
